Timestamp,Target IP,Hop Number,Hop IP,Latency
2024-11-07 23:10:17,66.102.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,66.102.0.0,1,10.192.146.1,2.2 ms
2024-11-07 23:10:17,66.102.0.0,2,172.22.1.1,2.4 ms
2024-11-07 23:10:17,66.102.0.0,3,???,0.0 ms
2024-11-07 23:10:17,66.102.0.0,4,172.21.18.154,32.5 ms
2024-11-07 23:10:17,66.102.0.0,5,googlepni01parth2-crco01p,19.4 ms
2024-11-07 23:10:17,66.102.0.0,6,72.14.233.77,18.2 ms
2024-11-07 23:10:17,66.102.0.0,7,108.170.255.164,21.9 ms
2024-11-07 23:10:17,66.102.0.0,8,108.170.230.211,19.3 ms
2024-11-07 23:10:17,66.102.0.0,9,216.239.43.184,95.3 ms
2024-11-07 23:10:17,66.102.0.0,10,192.178.75.106,207.6 ms
2024-11-07 23:10:17,66.102.0.0,11,172.253.67.192,207.1 ms
2024-11-07 23:10:17,66.102.0.0,12,192.178.242.29,210.4 ms
2024-11-07 23:10:17,66.102.0.0,13,192.178.75.158,208.9 ms
2024-11-07 23:10:17,66.102.0.0,14,???,0.0 ms
2024-11-07 23:10:17,66.249.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,66.249.80.0,1,10.192.146.1,1.8 ms
2024-11-07 23:10:17,66.249.80.0,2,172.22.1.1,2.4 ms
2024-11-07 23:10:17,66.249.80.0,3,???,0.0 ms
2024-11-07 23:10:17,66.249.80.0,4,172.21.18.154,21.5 ms
2024-11-07 23:10:17,66.249.80.0,5,googlepni01parth2-crco01p,18.6 ms
2024-11-07 23:10:17,66.249.80.0,6,72.14.233.195,20.5 ms
2024-11-07 23:10:17,66.249.80.0,7,142.250.59.230,18.9 ms
2024-11-07 23:10:17,66.249.80.0,8,209.85.251.216,20.7 ms
2024-11-07 23:10:17,66.249.80.0,9,216.239.43.186,94.1 ms
2024-11-07 23:10:17,66.249.80.0,10,192.178.81.227,108.3 ms
2024-11-07 23:10:17,66.249.80.0,11,209.85.250.157,121.4 ms
2024-11-07 23:10:17,66.249.80.0,12,142.250.58.214,123.0 ms
2024-11-07 23:10:17,66.249.80.0,13,142.250.58.43,120.5 ms
2024-11-07 23:10:17,66.249.80.0,14,???,0.0 ms
2024-11-07 23:10:17,72.14.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,72.14.192.0,1,10.192.146.1,1.9 ms
2024-11-07 23:10:17,72.14.192.0,2,172.22.1.1,2.2 ms
2024-11-07 23:10:17,72.14.192.0,3,???,0.0 ms
2024-11-07 23:10:17,72.14.192.0,4,172.21.18.154,18.1 ms
2024-11-07 23:10:17,72.14.192.0,5,googlepni01parth2-crco01p,18.6 ms
2024-11-07 23:10:17,72.14.192.0,6,72.14.236.137,21.9 ms
2024-11-07 23:10:17,72.14.192.0,7,142.250.234.41,18.6 ms
2024-11-07 23:10:17,72.14.192.0,8,any-in-c000.1e100.net,21.7 ms
2024-11-07 23:10:17,74.125.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,74.125.0.0,1,10.192.146.1,1003. ms
2024-11-07 23:10:17,74.125.0.0,2,172.22.1.1,1003. ms
2024-11-07 23:10:17,74.125.0.0,3,???,0.0 ms
2024-11-07 23:10:17,74.125.0.0,4,172.21.18.154,18.6 ms
2024-11-07 23:10:17,74.125.0.0,5,googlepni01parth2-crco01p,18.1 ms
2024-11-07 23:10:17,74.125.0.0,6,72.14.233.77,19.8 ms
2024-11-07 23:10:17,74.125.0.0,7,108.170.255.168,18.2 ms
2024-11-07 23:10:17,74.125.0.0,8,209.85.251.179,18.3 ms
2024-11-07 23:10:17,74.125.0.0,9,142.251.236.222,25.7 ms
2024-11-07 23:10:17,74.125.0.0,10,172.253.72.147,94.0 ms
2024-11-07 23:10:17,74.125.0.0,11,142.251.69.65,101.1 ms
2024-11-07 23:10:17,74.125.0.0,12,142.250.46.187,109.9 ms
2024-11-07 23:10:17,74.125.0.0,13,192.178.98.123,112.6 ms
2024-11-07 23:10:17,74.125.0.0,14,???,0.0 ms
2024-11-07 23:10:17,173.194.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,173.194.0.0,1,10.192.146.1,1002. ms
2024-11-07 23:10:17,173.194.0.0,2,172.22.1.1,1.9 ms
2024-11-07 23:10:17,173.194.0.0,3,???,0.0 ms
2024-11-07 23:10:17,173.194.0.0,4,172.21.18.154,18.5 ms
2024-11-07 23:10:17,173.194.0.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-07 23:10:17,173.194.0.0,6,72.14.233.195,17.5 ms
2024-11-07 23:10:17,173.194.0.0,7,142.250.59.100,23.1 ms
2024-11-07 23:10:17,173.194.0.0,8,108.170.233.114,21.8 ms
2024-11-07 23:10:17,173.194.0.0,9,142.251.67.166,23.5 ms
2024-11-07 23:10:17,173.194.0.0,10,172.253.65.168,1024. ms
2024-11-07 23:10:17,173.194.0.0,11,192.178.86.9,21.5 ms
2024-11-07 23:10:17,173.194.0.0,12,???,0.0 ms
2024-11-07 23:10:17,209.85.128.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,209.85.128.0,1,10.192.146.1,4415. ms
2024-11-07 23:10:17,209.85.128.0,2,172.22.1.1,4357. ms
2024-11-07 23:10:17,209.85.128.0,3,???,0.0 ms
2024-11-07 23:10:17,209.85.128.0,4,172.21.18.154,17.9 ms
2024-11-07 23:10:17,209.85.128.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-07 23:10:17,209.85.128.0,6,???,0.0 ms
2024-11-07 23:10:17,216.58.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,216.58.192.0,1,10.192.146.1,64.9 ms
2024-11-07 23:10:17,216.58.192.0,2,172.22.1.1,10.0 ms
2024-11-07 23:10:17,216.58.192.0,3,???,0.0 ms
2024-11-07 23:10:17,216.58.192.0,4,172.21.18.154,17.7 ms
2024-11-07 23:10:17,216.58.192.0,5,googlepni01parth2-crco01p,17.9 ms
2024-11-07 23:10:17,216.58.192.0,6,72.14.236.137,21.4 ms
2024-11-07 23:10:17,216.58.192.0,7,???,0.0 ms
2024-11-07 23:10:17,216.239.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:10:17,216.239.32.0,1,10.192.146.1,1067. ms
2024-11-07 23:10:17,216.239.32.0,2,172.22.1.1,2057. ms
2024-11-07 23:10:17,216.239.32.0,3,???,0.0 ms
2024-11-07 23:10:17,216.239.32.0,4,172.21.18.154,17.1 ms
2024-11-07 23:10:17,216.239.32.0,5,googlepni01parth2-crco01p,23.0 ms
2024-11-07 23:10:17,216.239.32.0,6,72.14.233.77,18.0 ms
2024-11-07 23:10:17,216.239.32.0,7,???,0.0 ms
2024-11-07 23:40:17,64.15.126.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,64.15.126.0,1,10.192.146.1,2.4 ms
2024-11-07 23:40:17,64.15.126.0,2,172.22.1.1,1.8 ms
2024-11-07 23:40:17,64.15.126.0,3,???,0.0 ms
2024-11-07 23:40:17,64.15.126.0,4,172.21.18.154,17.6 ms
2024-11-07 23:40:17,64.15.126.0,5,213.144.168.20,20.8 ms
2024-11-07 23:40:17,64.15.126.0,6,149.3.183.83,53.7 ms
2024-11-07 23:40:17,64.15.126.0,7,195.22.209.223,27.1 ms
2024-11-07 23:40:17,64.15.126.0,8,???,0.0 ms
2024-11-07 23:40:17,64.15.112.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,64.15.112.0,1,10.192.146.1,3005. ms
2024-11-07 23:40:17,64.15.112.0,2,172.22.1.1,3005. ms
2024-11-07 23:40:17,64.15.112.0,3,???,0.0 ms
2024-11-07 23:40:17,64.15.112.0,4,172.21.18.154,18.7 ms
2024-11-07 23:40:17,64.15.112.0,5,213.144.168.20,21.8 ms
2024-11-07 23:40:17,64.15.112.0,6,149.3.183.83,31.1 ms
2024-11-07 23:40:17,64.15.112.0,7,195.22.209.223,27.9 ms
2024-11-07 23:40:17,64.15.112.0,8,???,0.0 ms
2024-11-07 23:40:17,216.73.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,216.73.80.0,1,10.192.146.1,2.1 ms
2024-11-07 23:40:17,216.73.80.0,2,172.22.1.1,2.7 ms
2024-11-07 23:40:17,216.73.80.0,3,???,0.0 ms
2024-11-07 23:40:17,216.73.80.0,4,172.21.18.154,19.7 ms
2024-11-07 23:40:17,216.73.80.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-07 23:40:17,216.73.80.0,6,???,0.0 ms
2024-11-07 23:40:17,216.73.80.0,7,142.251.49.130,17.8 ms
2024-11-07 23:40:17,216.73.80.0,8,192.178.81.162,18.1 ms
2024-11-07 23:40:17,216.73.80.0,9,72.14.238.63,2039. ms
2024-11-07 23:40:17,216.73.80.0,10,192.178.81.40,96.4 ms
2024-11-07 23:40:17,216.73.80.0,11,192.178.81.143,104.2 ms
2024-11-07 23:40:17,216.73.80.0,12,142.251.254.56,108.8 ms
2024-11-07 23:40:17,216.73.80.0,13,142.251.67.139,130.4 ms
2024-11-07 23:40:17,216.73.80.0,14,142.251.70.198,125.0 ms
2024-11-07 23:40:17,216.73.80.0,15,108.170.228.100,128.4 ms
2024-11-07 23:40:17,216.73.80.0,16,216.239.59.73,125.8 ms
2024-11-07 23:40:17,216.73.80.0,17,172.253.78.58,128.7 ms
2024-11-07 23:40:17,216.73.80.0,18,???,0.0 ms
2024-11-07 23:40:17,208.65.152.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.65.152.0,1,10.192.146.1,2006. ms
2024-11-07 23:40:17,208.65.152.0,2,172.22.1.1,2004. ms
2024-11-07 23:40:17,208.65.152.0,3,???,0.0 ms
2024-11-07 23:40:17,208.65.152.0,4,172.21.18.154,17.4 ms
2024-11-07 23:40:17,208.65.152.0,5,googlepni01parth2-crco01p,18.8 ms
2024-11-07 23:40:17,208.65.152.0,6,???,0.0 ms
2024-11-07 23:40:17,208.65.152.0,7,216.239.48.44,19.9 ms
2024-11-07 23:40:17,208.65.152.0,8,???,0.0 ms
2024-11-07 23:40:17,208.117.254.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.254.0,1,10.192.146.1,2.4 ms
2024-11-07 23:40:17,208.117.254.0,2,172.22.1.1,2.3 ms
2024-11-07 23:40:17,208.117.254.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.254.0,4,172.21.18.154,18.1 ms
2024-11-07 23:40:17,208.117.254.0,5,googlepni01parth2-crco01p,18.6 ms
2024-11-07 23:40:17,208.117.254.0,6,???,0.0 ms
2024-11-07 23:40:17,208.117.254.0,7,216.239.48.138,19.0 ms
2024-11-07 23:40:17,208.117.254.0,8,108.170.255.238,19.1 ms
2024-11-07 23:40:17,208.117.254.0,9,108.170.230.211,19.4 ms
2024-11-07 23:40:17,208.117.254.0,10,216.239.43.184,94.2 ms
2024-11-07 23:40:17,208.117.254.0,11,192.178.81.225,110.4 ms
2024-11-07 23:40:17,208.117.254.0,12,192.178.72.201,116.0 ms
2024-11-07 23:40:17,208.117.254.0,13,192.178.111.167,121.6 ms
2024-11-07 23:40:17,208.117.254.0,14,108.170.252.161,163.7 ms
2024-11-07 23:40:17,208.117.254.0,15,172.253.51.123,126.8 ms
2024-11-07 23:40:17,208.117.254.0,16,192.178.97.153,130.0 ms
2024-11-07 23:40:17,208.117.254.0,17,74.125.242.224,125.6 ms
2024-11-07 23:40:17,208.117.254.0,18,???,0.0 ms
2024-11-07 23:40:17,208.117.254.0,19,208.117.254.0,131.9 ms
2024-11-07 23:40:17,208.117.251.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.251.0,1,10.192.146.1,2.1 ms
2024-11-07 23:40:17,208.117.251.0,2,172.22.1.1,2.0 ms
2024-11-07 23:40:17,208.117.251.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.251.0,4,172.21.18.154,25.3 ms
2024-11-07 23:40:17,208.117.251.0,5,213.144.168.20,22.1 ms
2024-11-07 23:40:17,208.117.251.0,6,195.22.216.29,108.8 ms
2024-11-07 23:40:17,208.117.251.0,7,195.22.195.51,107.0 ms
2024-11-07 23:40:17,208.117.251.0,8,be-3412-cs04.newyork.ny.i,109.8 ms
2024-11-07 23:40:17,208.117.251.0,9,be-32021-ar01.needham.ma.,103.9 ms
2024-11-07 23:40:17,208.117.251.0,10,???,0.0 ms
2024-11-07 23:40:17,208.117.250.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.250.0,1,10.192.146.1,7015. ms
2024-11-07 23:40:17,208.117.250.0,2,172.22.1.1,7012. ms
2024-11-07 23:40:17,208.117.250.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.250.0,4,172.21.18.154,17.8 ms
2024-11-07 23:40:17,208.117.250.0,5,crco01pareq2-crco01parth2,27.8 ms
2024-11-07 23:40:17,208.117.250.0,6,linx-lon1-loneq8-1.core.w,27.0 ms
2024-11-07 23:40:17,208.117.250.0,7,linx-gw1.ja.net,26.9 ms
2024-11-07 23:40:17,208.117.250.0,8,ae23.londtt-sbr1.ja.net,26.5 ms
2024-11-07 23:40:17,208.117.250.0,9,ae28.londtw-sbr2.ja.net,27.5 ms
2024-11-07 23:40:17,208.117.250.0,10,ae31.lowdss-sbr1.ja.net,29.9 ms
2024-11-07 23:40:17,208.117.250.0,11,ae29.leedaq-sbr2.ja.net,32.6 ms
2024-11-07 23:40:17,208.117.250.0,12,gi0-0-1.leed-ban1.ja.net,34.4 ms
2024-11-07 23:40:17,208.117.250.0,13,???,0.0 ms
2024-11-07 23:40:17,208.117.240.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.240.0,1,10.192.146.1,4006. ms
2024-11-07 23:40:17,208.117.240.0,2,172.22.1.1,4008. ms
2024-11-07 23:40:17,208.117.240.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.240.0,4,172.21.18.154,17.7 ms
2024-11-07 23:40:17,208.117.240.0,5,crco01pareq2-crco01parth2,26.8 ms
2024-11-07 23:40:17,208.117.240.0,6,linx-lon1-loneq8-1.core.w,30.4 ms
2024-11-07 23:40:17,208.117.240.0,7,linx1.bezeqint.co.il,127.8 ms
2024-11-07 23:40:17,208.117.240.0,8,???,0.0 ms
2024-11-07 23:40:17,208.117.240.0,9,???,0.0 ms
2024-11-07 23:40:17,208.117.240.0,10,???,0.0 ms
2024-11-07 23:40:17,208.117.240.0,11,bzq-84-110-34-200.static-,135.5 ms
2024-11-07 23:40:17,208.117.240.0,12,185.25.28.214,375.6 ms
2024-11-07 23:40:17,208.117.240.0,13,89.207.228.52,384.5 ms
2024-11-07 23:40:17,208.117.240.0,14,185.25.28.139,383.0 ms
2024-11-07 23:40:17,208.117.240.0,15,185.25.28.127,381.7 ms
2024-11-07 23:40:17,208.117.240.0,16,185.25.29.96,381.7 ms
2024-11-07 23:40:17,208.117.240.0,17,185.25.28.47,374.9 ms
2024-11-07 23:40:17,208.117.240.0,18,185.25.30.8,375.7 ms
2024-11-07 23:40:17,208.117.240.0,19,???,0.0 ms
2024-11-07 23:40:17,208.117.238.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.238.0,1,10.192.146.1,2.2 ms
2024-11-07 23:40:17,208.117.238.0,2,172.22.1.1,2.3 ms
2024-11-07 23:40:17,208.117.238.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.238.0,4,172.21.18.154,17.6 ms
2024-11-07 23:40:17,208.117.238.0,5,wifirst.dc3-2.hopus.net,18.2 ms
2024-11-07 23:40:17,208.117.238.0,6,wifirst.dc3-2.rt.hopus.ne,20.4 ms
2024-11-07 23:40:17,208.117.238.0,7,lag-dc3-2.pa3-1.rt.hopus.,18.2 ms
2024-11-07 23:40:17,208.117.238.0,8,lag-pa3-1.fra8-2.rt.hopus,27.0 ms
2024-11-07 23:40:17,208.117.238.0,9,???,0.0 ms
2024-11-07 23:40:17,208.117.238.0,10,de-fra02a-rc1-ae-30-0.aor,30.3 ms
2024-11-07 23:40:17,208.117.238.0,11,nl-ams17b-rc1-lag-104-0.a,27.2 ms
2024-11-07 23:40:17,208.117.238.0,12,???,0.0 ms
2024-11-07 23:40:17,208.117.238.0,13,dd5e0fa25.access.telenet.,36.5 ms
2024-11-07 23:40:17,208.117.238.0,14,???,0.0 ms
2024-11-07 23:40:17,208.117.224.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,208.117.224.0,1,10.192.146.1,2.1 ms
2024-11-07 23:40:17,208.117.224.0,2,172.22.1.1,2.3 ms
2024-11-07 23:40:17,208.117.224.0,3,???,0.0 ms
2024-11-07 23:40:17,208.117.224.0,4,172.21.18.154,18.1 ms
2024-11-07 23:40:17,208.117.224.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-07 23:40:17,208.117.224.0,6,???,0.0 ms
2024-11-07 23:40:17,208.117.224.0,7,142.251.64.128,18.9 ms
2024-11-07 23:40:17,208.117.224.0,8,142.250.59.230,18.6 ms
2024-11-07 23:40:17,208.117.224.0,9,72.14.238.63,1023. ms
2024-11-07 23:40:17,208.117.224.0,10,216.239.43.184,95.2 ms
2024-11-07 23:40:17,208.117.224.0,11,192.178.81.229,109.1 ms
2024-11-07 23:40:17,208.117.224.0,12,192.178.72.201,115.9 ms
2024-11-07 23:40:17,208.117.224.0,13,172.253.77.129,119.5 ms
2024-11-07 23:40:17,208.117.224.0,14,142.251.237.109,126.2 ms
2024-11-07 23:40:17,208.117.224.0,15,172.253.51.123,129.3 ms
2024-11-07 23:40:17,208.117.224.0,16,192.178.108.203,127.8 ms
2024-11-07 23:40:17,208.117.224.0,17,74.125.242.224,125.7 ms
2024-11-07 23:40:17,208.117.224.0,18,???,0.0 ms
2024-11-07 23:40:17,172.110.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,172.110.32.0,1,10.192.146.1,4006. ms
2024-11-07 23:40:17,172.110.32.0,2,172.22.1.1,4007. ms
2024-11-07 23:40:17,172.110.32.0,3,???,0.0 ms
2024-11-07 23:40:17,172.110.32.0,4,172.21.18.154,18.5 ms
2024-11-07 23:40:17,172.110.32.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-07 23:40:17,172.110.32.0,6,???,0.0 ms
2024-11-07 23:40:17,172.110.32.0,7,142.250.234.40,17.6 ms
2024-11-07 23:40:17,172.110.32.0,8,192.178.104.28,22.6 ms
2024-11-07 23:40:17,172.110.32.0,9,108.170.230.209,20.8 ms
2024-11-07 23:40:17,172.110.32.0,10,108.170.236.36,29.1 ms
2024-11-07 23:40:17,172.110.32.0,11,172.253.72.97,94.3 ms
2024-11-07 23:40:17,172.110.32.0,12,216.239.62.197,94.2 ms
2024-11-07 23:40:17,172.110.32.0,13,192.178.106.163,96.5 ms
2024-11-07 23:40:17,172.110.32.0,14,192.178.106.112,94.7 ms
2024-11-07 23:40:17,172.110.32.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.190.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.190.0,1,10.192.146.1,1005. ms
2024-11-07 23:40:17,104.237.190.0,2,172.22.1.1,2.3 ms
2024-11-07 23:40:17,104.237.190.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.190.0,4,172.21.18.154,17.4 ms
2024-11-07 23:40:17,104.237.190.0,5,crco01pareq2-crco01parth2,26.6 ms
2024-11-07 23:40:17,104.237.190.0,6,linx-lon1-loneq8-1.core.w,27.1 ms
2024-11-07 23:40:17,104.237.190.0,7,linx1.bezeqint.co.il,132.6 ms
2024-11-07 23:40:17,104.237.190.0,8,???,0.0 ms
2024-11-07 23:40:17,104.237.190.0,9,???,0.0 ms
2024-11-07 23:40:17,104.237.190.0,10,???,0.0 ms
2024-11-07 23:40:17,104.237.190.0,11,bzq-84-110-34-200.static-,136.7 ms
2024-11-07 23:40:17,104.237.190.0,12,185.25.28.214,96.3 ms
2024-11-07 23:40:17,104.237.190.0,13,89.207.228.82,94.1 ms
2024-11-07 23:40:17,104.237.190.0,14,89.207.225.16,95.0 ms
2024-11-07 23:40:17,104.237.190.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.189.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.189.0,1,10.192.146.1,1002. ms
2024-11-07 23:40:17,104.237.189.0,2,172.22.1.1,1003. ms
2024-11-07 23:40:17,104.237.189.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.189.0,4,172.21.18.154,20.2 ms
2024-11-07 23:40:17,104.237.189.0,5,port-channel12.core2.par2,4032. ms
2024-11-07 23:40:17,104.237.189.0,6,port-channel21.core3.nyc4,4097. ms
2024-11-07 23:40:17,104.237.189.0,7,port-channel5.core1.nyc6.,1091. ms
2024-11-07 23:40:17,104.237.189.0,8,cr1-tck1-us.globenet.net,144.1 ms
2024-11-07 23:40:17,104.237.189.0,9,globenet.ftlza.br.as52320,208.3 ms
2024-11-07 23:40:17,104.237.189.0,10,???,0.0 ms
2024-11-07 23:40:17,104.237.188.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.188.0,1,10.192.146.1,2005. ms
2024-11-07 23:40:17,104.237.188.0,2,172.22.1.1,2001. ms
2024-11-07 23:40:17,104.237.188.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.188.0,4,172.21.18.154,17.9 ms
2024-11-07 23:40:17,104.237.188.0,5,port-channel12.core2.par2,3021. ms
2024-11-07 23:40:17,104.237.188.0,6,port-channel21.core3.nyc4,5098. ms
2024-11-07 23:40:17,104.237.188.0,7,port-channel5.core1.nyc6.,3096. ms
2024-11-07 23:40:17,104.237.188.0,8,cr1-tck1-us.globenet.net,147.9 ms
2024-11-07 23:40:17,104.237.188.0,9,globenet.ftlza.br.as52320,219.4 ms
2024-11-07 23:40:17,104.237.188.0,10,???,0.0 ms
2024-11-07 23:40:17,104.237.172.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.172.0,1,10.192.146.1,7007. ms
2024-11-07 23:40:17,104.237.172.0,2,172.22.1.1,7013. ms
2024-11-07 23:40:17,104.237.172.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.172.0,4,172.21.18.154,17.5 ms
2024-11-07 23:40:17,104.237.172.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-07 23:40:17,104.237.172.0,6,???,0.0 ms
2024-11-07 23:40:17,104.237.172.0,7,142.251.253.34,19.0 ms
2024-11-07 23:40:17,104.237.172.0,8,108.170.255.168,17.8 ms
2024-11-07 23:40:17,104.237.172.0,9,209.85.251.179,19.8 ms
2024-11-07 23:40:17,104.237.172.0,10,192.178.81.40,97.7 ms
2024-11-07 23:40:17,104.237.172.0,11,192.178.75.108,208.9 ms
2024-11-07 23:40:17,104.237.172.0,12,142.250.228.15,212.5 ms
2024-11-07 23:40:17,104.237.172.0,13,192.178.84.59,209.8 ms
2024-11-07 23:40:17,104.237.172.0,14,142.251.64.26,209.0 ms
2024-11-07 23:40:17,104.237.172.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.171.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.171.0,1,10.192.146.1,1004. ms
2024-11-07 23:40:17,104.237.171.0,2,172.22.1.1,1003. ms
2024-11-07 23:40:17,104.237.171.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.171.0,4,172.21.18.154,17.9 ms
2024-11-07 23:40:17,104.237.171.0,5,googlepni01parth2-crco01p,18.2 ms
2024-11-07 23:40:17,104.237.171.0,6,???,0.0 ms
2024-11-07 23:40:17,104.237.171.0,7,142.251.64.124,18.1 ms
2024-11-07 23:40:17,104.237.171.0,8,142.250.59.100,17.9 ms
2024-11-07 23:40:17,104.237.171.0,9,209.85.251.216,1021. ms
2024-11-07 23:40:17,104.237.171.0,10,216.239.43.184,93.4 ms
2024-11-07 23:40:17,104.237.171.0,11,192.178.75.112,206.0 ms
2024-11-07 23:40:17,104.237.171.0,12,142.250.62.166,206.9 ms
2024-11-07 23:40:17,104.237.171.0,13,142.251.255.53,211.4 ms
2024-11-07 23:40:17,104.237.171.0,14,192.178.84.30,209.5 ms
2024-11-07 23:40:17,104.237.171.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.170.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.170.0,1,10.192.146.1,7008. ms
2024-11-07 23:40:17,104.237.170.0,2,172.22.1.1,7013. ms
2024-11-07 23:40:17,104.237.170.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.170.0,4,172.21.18.154,18.3 ms
2024-11-07 23:40:17,104.237.170.0,5,googlepni01parth2-crco01p,29.9 ms
2024-11-07 23:40:17,104.237.170.0,6,???,0.0 ms
2024-11-07 23:40:17,104.237.170.0,7,108.170.235.14,18.3 ms
2024-11-07 23:40:17,104.237.170.0,8,192.178.96.136,21.0 ms
2024-11-07 23:40:17,104.237.170.0,9,108.170.233.114,21.6 ms
2024-11-07 23:40:17,104.237.170.0,10,192.178.81.40,95.7 ms
2024-11-07 23:40:17,104.237.170.0,11,192.178.75.106,206.0 ms
2024-11-07 23:40:17,104.237.170.0,12,172.253.65.6,206.1 ms
2024-11-07 23:40:17,104.237.170.0,13,192.178.84.59,210.6 ms
2024-11-07 23:40:17,104.237.170.0,14,192.178.84.30,210.3 ms
2024-11-07 23:40:17,104.237.170.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.169.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.169.0,1,10.192.146.1,7012. ms
2024-11-07 23:40:17,104.237.169.0,2,172.22.1.1,7011. ms
2024-11-07 23:40:17,104.237.169.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.169.0,4,172.21.18.154,18.0 ms
2024-11-07 23:40:17,104.237.169.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-07 23:40:17,104.237.169.0,6,???,0.0 ms
2024-11-07 23:40:17,104.237.169.0,7,142.251.49.136,19.4 ms
2024-11-07 23:40:17,104.237.169.0,8,192.178.81.162,17.8 ms
2024-11-07 23:40:17,104.237.169.0,9,108.170.233.114,20.4 ms
2024-11-07 23:40:17,104.237.169.0,10,216.239.43.184,95.1 ms
2024-11-07 23:40:17,104.237.169.0,11,192.178.75.106,206.1 ms
2024-11-07 23:40:17,104.237.169.0,12,142.250.228.29,217.9 ms
2024-11-07 23:40:17,104.237.169.0,13,192.178.84.55,210.2 ms
2024-11-07 23:40:17,104.237.169.0,14,209.85.244.148,206.7 ms
2024-11-07 23:40:17,104.237.169.0,15,???,0.0 ms
2024-11-07 23:40:17,104.237.168.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-07 23:40:17,104.237.168.0,1,10.192.146.1,2002. ms
2024-11-07 23:40:17,104.237.168.0,2,172.22.1.1,2005. ms
2024-11-07 23:40:17,104.237.168.0,3,???,0.0 ms
2024-11-07 23:40:17,104.237.168.0,4,172.21.18.154,18.0 ms
2024-11-07 23:40:17,104.237.168.0,5,googlepni01parth2-crco01p,18.8 ms
2024-11-07 23:40:17,104.237.168.0,6,???,0.0 ms
2024-11-07 23:40:17,104.237.168.0,7,142.250.224.196,21.2 ms
